ra,dec,source_id,l,b,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_n_obs,phot_g_mean_mag,bp_rp,proba,cluster,teff50
0.7199150561038896,-29.61595828979467,2320893334829367040,16.976340124146372,-79.03871159376926,4.3192344839969765,0.12399504948648599,19.13818179708661,0.15994601556323113,1.8039645228741499,0.15756960036350737,,,0.10262159,0.42091796,0.29099512,-0.112381555,-0.18071686,0.06876515,0.32798123,-0.01706018,-0.4056572,0.20495203,300,17.568949,2.8722115,1.0,Blanco_1,3091.1592
0.8305704703060077,-29.52609394846382,2320895495197912832,17.355663711030484,-79.14910913897799,4.2828346911807635,0.1300683337626595,19.0252659129613,0.22282350877549373,3.357932068611547,0.17031611686814985,,,0.10302498,0.26459685,0.23650043,-0.041177046,-0.0960543,0.03501093,0.2331111,0.07746617,-0.30829373,0.11164152,264,17.691141,2.832138,0.9,Blanco_1,3126.3208
0.7573816232156495,-29.52884236952616,2320895671291615488,17.398800671199595,-79.08588921625085,4.401675098846922,0.19165585052222986,18.35152716437161,0.1991211496619507,2.512169150721526,0.20547038299302348,,,-0.0714733,0.5401153,0.11563842,-0.26982108,-0.43353203,0.118354596,0.54872715,-0.022826126,-0.6486672,0.15500055,230,17.228136,2.872449,1.0,Blanco_1,3131.6233
0.7984455189868516,-29.504285181263942,2320895774370830464,17.49489016507663,-79.12526156462381,4.135285656415831,0.07751367072943556,18.52337490082878,0.12388570940475202,2.570470312143315,0.08692521101308948,,,0.008295406,0.43845323,0.2381097,-0.13602738,-0.13437136,0.011908022,0.24566162,0.07022709,-0.35328877,0.073867224,255,16.122498,2.5141907,1.0,Blanco_1,3628.4182
0.6020212434581927,-29.4832183839658,2320898798027762432,17.753012166396065,-78.96013334563945,4.115059327293296,0.05585603460293348,18.881881404431383,0.09009545891206008,2.7901797443304486,0.08030632269671627,,,0.012616392,0.28409892,0.19977133,0.0121446615,-0.22237921,0.11348693,0.37626806,0.030783912,-0.31459507,0.1406202,243,15.833942,2.258153,1.0,Blanco_1,3925.922
0.6707413651741863,-29.39681183341154,2320901027115809408,18.149960055442023,-79.03298580806054,3.92740363633946,0.16412861150040223,18.433319190171623,0.2440033979072273,3.0174365046009077,0.24933397366837806,,,0.09115563,0.1035695,0.22610709,0.072037995,-0.45153594,0.2075924,0.65112424,-0.07450085,-0.5953709,0.22157192,241,17.617542,2.8236217,1.0,Blanco_1,3169.8289
1.4290811819185187,-29.960614492493008,2320902062202556544,14.491645457719892,-79.57270092349944,4.2243422578223635,0.03529566906621133,18.722380573974096,0.061618889906867653,3.060131685806347,0.047892863041848845,,,0.0076427814,0.40693423,0.2036826,-0.07565105,-0.120634906,0.004984372,0.008419976,-0.027603995,-0.21892987,0.115027905,276,9.8398,0.45032406,1.0,Blanco_1,7621.8105
1.3976152856293622,-29.951505985972663,2320902234000398336,14.574267730287838,-79.54816384788991,4.23082033121491,0.05719069343104044,19.68145012557103,0.09588713337858569,3.3316957680745034,0.07488907492019983,,,0.074877866,0.37805882,0.20776863,-0.113921635,-0.09679176,-0.008765977,0.07109022,0.014363091,-0.29918522,0.123282425,259,14.177574,,0.9,Blanco_1,3907.2725
1.3981861658961714,-29.951815835899716,2320902234001248256,14.571995363911107,-79.5485770649011,4.4198808259600755,0.09951829820560369,18.141139473866364,0.18006057306223036,3.065782351110375,0.13173657697960978,-8.263164932867415,5.870134464241448,0.023546688,0.28565207,0.31187478,-0.108439304,-0.06063545,-0.032755256,0.10485847,-0.07690871,-0.29465443,0.079615474,274,12.408645,1.0836544,0.9,Blanco_1,5881.056
1.3948459847548604,-29.89495963685772,2320903642750520704,14.881390466248341,-79.55826758549024,4.353672050664718,0.09478276582277258,18.622215945637034,0.13109657578254014,2.0778330476786273,0.12348408490448151,,,0.051991977,0.3993877,0.34821665,-0.12073184,-0.20313945,0.038637243,0.22675236,-0.039602637,-0.39393196,0.19112702,275,16.854815,2.6080647,1.0,Blanco_1,3273.5452
1.3789974911997802,-29.885590668638542,2320903848908950656,14.948261319713009,-79.54688614264819,4.3231596635826355,0.07503101228430004,18.373410546106573,0.08691166500807743,2.4285701094277767,0.0800072049181744,1.9128029513163085,2.047753063560826,0.13003641,0.588705,0.29547727,-0.24777824,0.09669334,0.029038908,0.07225839,0.15450086,-0.45326075,0.0944594,114,11.13123,0.7036896,1.0,Blanco_1,6251.016
1.3950650392052704,-29.863057379980813,2320903883268688896,15.053090307121018,-79.56534595922938,4.394365394889452,0.07122197154434107,18.841818976139873,0.1082897408973147,2.706274904224622,0.09375298750089524,,,0.07568049,0.40239528,0.30825064,-0.10275453,-0.09598551,0.013182533,0.14140329,0.0074424413,-0.309382,0.1563991,289,16.492418,2.4969196,0.9,Blanco_1,3360.5906
